import_ref;category_code;caseref;country;origin;type_code;alt_ref;responsible;filing_date;filing_num;registration_date;registration_num;publication_date;publication_num;expire_date;notes;parent_ref;import_ref;type_code;value;language;display_order;type_code;value;language;display_order;import_ref;actor_display_name;role;display_order;rate;actor_ref;date;import_ref;actor_display_name;role;display_order;rate;actor_ref;date;import_ref;actor_display_name;role;display_order;rate;actor_ref;date
IMP-705;;;;;;;;;;;;;;;;;IMP-705;TIT;;en;1;CL;;en;1;IMP-705;;CLI;1;;;;IMP-705;;OWN;1;;;;IMP-705;;CNT;1;;;
IMP-706;;;;;;;;;;;;;;;;;IMP-706;TIT;;en;1;CL;;en;1;IMP-706;;CLI;1;;;;IMP-706;;OWN;1;;;;IMP-706;;CNT;1;;;
IMP-707;;;;;;;;;;;;;;;;;IMP-707;TIT;;en;1;CL;;en;1;IMP-707;;CLI;1;;;;IMP-707;;OWN;1;;;;IMP-707;;CNT;1;;;
IMP-708;;;;;;;;;;;;;;;;;IMP-708;TIT;;en;1;CL;;en;1;IMP-708;;CLI;1;;;;IMP-708;;OWN;1;;;;IMP-708;;CNT;1;;;
IMP-709;;;;;;;;;;;;;;;;;IMP-709;TIT;;en;1;CL;;en;1;IMP-709;;CLI;1;;;;IMP-709;;OWN;1;;;;IMP-709;;CNT;1;;;
IMP-710;;;;;;;;;;;;;;;;;IMP-710;TIT;;en;1;CL;;en;1;IMP-710;;CLI;1;;;;IMP-710;;OWN;1;;;;IMP-710;;CNT;1;;;
IMP-711;;;;;;;;;;;;;;;;;IMP-711;TIT;;en;1;CL;;en;1;IMP-711;;CLI;1;;;;IMP-711;;OWN;1;;;;IMP-711;;CNT;1;;;
IMP-712;;;;;;;;;;;;;;;;;IMP-712;TIT;;en;1;CL;;en;1;IMP-712;;CLI;1;;;;IMP-712;;OWN;1;;;;IMP-712;;CNT;1;;;
IMP-713;;;;;;;;;;;;;;;;;IMP-713;TIT;;en;1;CL;;en;1;IMP-713;;CLI;1;;;;IMP-713;;OWN;1;;;;IMP-713;;CNT;1;;;
IMP-714;;;;;;;;;;;;;;;;;IMP-714;TIT;;en;1;CL;;en;1;IMP-714;;CLI;1;;;;IMP-714;;OWN;1;;;;IMP-714;;CNT;1;;;
IMP-715;;;;;;;;;;;;;;;;;IMP-715;TIT;;en;1;CL;;en;1;IMP-715;;CLI;1;;;;IMP-715;;OWN;1;;;;IMP-715;;CNT;1;;;
IMP-716;;;;;;;;;;;;;;;;;IMP-716;TIT;;en;1;CL;;en;1;IMP-716;;CLI;1;;;;IMP-716;;OWN;1;;;;IMP-716;;CNT;1;;;
IMP-717;;;;;;;;;;;;;;;;;IMP-717;TIT;;en;1;CL;;en;1;IMP-717;;CLI;1;;;;IMP-717;;OWN;1;;;;IMP-717;;CNT;1;;;
IMP-718;;;;;;;;;;;;;;;;;IMP-718;TIT;;en;1;CL;;en;1;IMP-718;;CLI;1;;;;IMP-718;;OWN;1;;;;IMP-718;;CNT;1;;;
IMP-719;;;;;;;;;;;;;;;;;IMP-719;TIT;;en;1;CL;;en;1;IMP-719;;CLI;1;;;;IMP-719;;OWN;1;;;;IMP-719;;CNT;1;;;
IMP-720;;;;;;;;;;;;;;;;;IMP-720;TIT;;en;1;CL;;en;1;IMP-720;;CLI;1;;;;IMP-720;;OWN;1;;;;IMP-720;;CNT;1;;;
IMP-721;;;;;;;;;;;;;;;;;IMP-721;TIT;;en;1;CL;;en;1;IMP-721;;CLI;1;;;;IMP-721;;OWN;1;;;;IMP-721;;CNT;1;;;
IMP-722;;;;;;;;;;;;;;;;;IMP-722;TIT;;en;1;CL;;en;1;IMP-722;;CLI;1;;;;IMP-722;;OWN;1;;;;IMP-722;;CNT;1;;;
IMP-723;;;;;;;;;;;;;;;;;IMP-723;TIT;;en;1;CL;;en;1;IMP-723;;CLI;1;;;;IMP-723;;OWN;1;;;;IMP-723;;CNT;1;;;
IMP-724;;;;;;;;;;;;;;;;;IMP-724;TIT;;en;1;CL;;en;1;IMP-724;;CLI;1;;;;IMP-724;;OWN;1;;;;IMP-724;;CNT;1;;;
IMP-725;;;;;;;;;;;;;;;;;IMP-725;TIT;;en;1;CL;;en;1;IMP-725;;CLI;1;;;;IMP-725;;OWN;1;;;;IMP-725;;CNT;1;;;
IMP-726;;;;;;;;;;;;;;;;;IMP-726;TIT;;en;1;CL;;en;1;IMP-726;;CLI;1;;;;IMP-726;;OWN;1;;;;IMP-726;;CNT;1;;;
IMP-727;;;;;;;;;;;;;;;;;IMP-727;TIT;;en;1;CL;;en;1;IMP-727;;CLI;1;;;;IMP-727;;OWN;1;;;;IMP-727;;CNT;1;;;
IMP-728;;;;;;;;;;;;;;;;;IMP-728;TIT;;en;1;CL;;en;1;IMP-728;;CLI;1;;;;IMP-728;;OWN;1;;;;IMP-728;;CNT;1;;;
IMP-729;;;;;;;;;;;;;;;;;IMP-729;TIT;;en;1;CL;;en;1;IMP-729;;CLI;1;;;;IMP-729;;OWN;1;;;;IMP-729;;CNT;1;;;
IMP-730;;;;;;;;;;;;;;;;;IMP-730;TIT;;en;1;CL;;en;1;IMP-730;;CLI;1;;;;IMP-730;;OWN;1;;;;IMP-730;;CNT;1;;;
IMP-731;;;;;;;;;;;;;;;;;IMP-731;TIT;;en;1;CL;;en;1;IMP-731;;CLI;1;;;;IMP-731;;OWN;1;;;;IMP-731;;CNT;1;;;
IMP-732;;;;;;;;;;;;;;;;;IMP-732;TIT;;en;1;CL;;en;1;IMP-732;;CLI;1;;;;IMP-732;;OWN;1;;;;IMP-732;;CNT;1;;;
IMP-733;;;;;;;;;;;;;;;;;IMP-733;TIT;;en;1;CL;;en;1;IMP-733;;CLI;1;;;;IMP-733;;OWN;1;;;;IMP-733;;CNT;1;;;
IMP-734;;;;;;;;;;;;;;;;;IMP-734;TIT;;en;1;CL;;en;1;IMP-734;;CLI;1;;;;IMP-734;;OWN;1;;;;IMP-734;;CNT;1;;;
IMP-735;;;;;;;;;;;;;;;;;IMP-735;TIT;;en;1;CL;;en;1;IMP-735;;CLI;1;;;;IMP-735;;OWN;1;;;;IMP-735;;CNT;1;;;
IMP-736;;;;;;;;;;;;;;;;;IMP-736;TIT;;en;1;CL;;en;1;IMP-736;;CLI;1;;;;IMP-736;;OWN;1;;;;IMP-736;;CNT;1;;;
IMP-737;;;;;;;;;;;;;;;;;IMP-737;TIT;;en;1;CL;;en;1;IMP-737;;CLI;1;;;;IMP-737;;OWN;1;;;;IMP-737;;CNT;1;;;
IMP-738;;;;;;;;;;;;;;;;;IMP-738;TIT;;en;1;CL;;en;1;IMP-738;;CLI;1;;;;IMP-738;;OWN;1;;;;IMP-738;;CNT;1;;;
IMP-739;;;;;;;;;;;;;;;;;IMP-739;TIT;;en;1;CL;;en;1;IMP-739;;CLI;1;;;;IMP-739;;OWN;1;;;;IMP-739;;CNT;1;;;
IMP-740;;;;;;;;;;;;;;;;;IMP-740;TIT;;en;1;CL;;en;1;IMP-740;;CLI;1;;;;IMP-740;;OWN;1;;;;IMP-740;;CNT;1;;;
IMP-741;;;;;;;;;;;;;;;;;IMP-741;TIT;;en;1;CL;;en;1;IMP-741;;CLI;1;;;;IMP-741;;OWN;1;;;;IMP-741;;CNT;1;;;
IMP-742;;;;;;;;;;;;;;;;;IMP-742;TIT;;en;1;CL;;en;1;IMP-742;;CLI;1;;;;IMP-742;;OWN;1;;;;IMP-742;;CNT;1;;;
IMP-743;;;;;;;;;;;;;;;;;IMP-743;TIT;;en;1;CL;;en;1;IMP-743;;CLI;1;;;;IMP-743;;OWN;1;;;;IMP-743;;CNT;1;;;
IMP-744;;;;;;;;;;;;;;;;;IMP-744;TIT;;en;1;CL;;en;1;IMP-744;;CLI;1;;;;IMP-744;;OWN;1;;;;IMP-744;;CNT;1;;;
IMP-745;;;;;;;;;;;;;;;;;IMP-745;TIT;;en;1;CL;;en;1;IMP-745;;CLI;1;;;;IMP-745;;OWN;1;;;;IMP-745;;CNT;1;;;
IMP-746;;;;;;;;;;;;;;;;;IMP-746;TIT;;en;1;CL;;en;1;IMP-746;;CLI;1;;;;IMP-746;;OWN;1;;;;IMP-746;;CNT;1;;;
IMP-747;;;;;;;;;;;;;;;;;IMP-747;TIT;;en;1;CL;;en;1;IMP-747;;CLI;1;;;;IMP-747;;OWN;1;;;;IMP-747;;CNT;1;;;
IMP-748;;;;;;;;;;;;;;;;;IMP-748;TIT;;en;1;CL;;en;1;IMP-748;;CLI;1;;;;IMP-748;;OWN;1;;;;IMP-748;;CNT;1;;;
IMP-749;;;;;;;;;;;;;;;;;IMP-749;TIT;;en;1;CL;;en;1;IMP-749;;CLI;1;;;;IMP-749;;OWN;1;;;;IMP-749;;CNT;1;;;
IMP-750;;;;;;;;;;;;;;;;;IMP-750;TIT;;en;1;CL;;en;1;IMP-750;;CLI;1;;;;IMP-750;;OWN;1;;;;IMP-750;;CNT;1;;;
IMP-751;;;;;;;;;;;;;;;;;IMP-751;TIT;;en;1;CL;;en;1;IMP-751;;CLI;1;;;;IMP-751;;OWN;1;;;;IMP-751;;CNT;1;;;
IMP-752;;;;;;;;;;;;;;;;;IMP-752;TIT;;en;1;CL;;en;1;IMP-752;;CLI;1;;;;IMP-752;;OWN;1;;;;IMP-752;;CNT;1;;;
IMP-753;;;;;;;;;;;;;;;;;IMP-753;TIT;;en;1;CL;;en;1;IMP-753;;CLI;1;;;;IMP-753;;OWN;1;;;;IMP-753;;CNT;1;;;
IMP-754;;;;;;;;;;;;;;;;;IMP-754;TIT;;en;1;CL;;en;1;IMP-754;;CLI;1;;;;IMP-754;;OWN;1;;;;IMP-754;;CNT;1;;;
IMP-755;;;;;;;;;;;;;;;;;IMP-755;TIT;;en;1;CL;;en;1;IMP-755;;CLI;1;;;;IMP-755;;OWN;1;;;;IMP-755;;CNT;1;;;
IMP-756;;;;;;;;;;;;;;;;;IMP-756;TIT;;en;1;CL;;en;1;IMP-756;;CLI;1;;;;IMP-756;;OWN;1;;;;IMP-756;;CNT;1;;;
IMP-757;;;;;;;;;;;;;;;;;IMP-757;TIT;;en;1;CL;;en;1;IMP-757;;CLI;1;;;;IMP-757;;OWN;1;;;;IMP-757;;CNT;1;;;
IMP-758;;;;;;;;;;;;;;;;;IMP-758;TIT;;en;1;CL;;en;1;IMP-758;;CLI;1;;;;IMP-758;;OWN;1;;;;IMP-758;;CNT;1;;;
IMP-759;;;;;;;;;;;;;;;;;IMP-759;TIT;;en;1;CL;;en;1;IMP-759;;CLI;1;;;;IMP-759;;OWN;1;;;;IMP-759;;CNT;1;;;
IMP-760;;;;;;;;;;;;;;;;;IMP-760;TIT;;en;1;CL;;en;1;IMP-760;;CLI;1;;;;IMP-760;;OWN;1;;;;IMP-760;;CNT;1;;;
IMP-761;;;;;;;;;;;;;;;;;IMP-761;TIT;;en;1;CL;;en;1;IMP-761;;CLI;1;;;;IMP-761;;OWN;1;;;;IMP-761;;CNT;1;;;
IMP-762;;;;;;;;;;;;;;;;;IMP-762;TIT;;en;1;CL;;en;1;IMP-762;;CLI;1;;;;IMP-762;;OWN;1;;;;IMP-762;;CNT;1;;;
IMP-763;;;;;;;;;;;;;;;;;IMP-763;TIT;;en;1;CL;;en;1;IMP-763;;CLI;1;;;;IMP-763;;OWN;1;;;;IMP-763;;CNT;1;;;
IMP-764;;;;;;;;;;;;;;;;;IMP-764;TIT;;en;1;CL;;en;1;IMP-764;;CLI;1;;;;IMP-764;;OWN;1;;;;IMP-764;;CNT;1;;;
IMP-765;;;;;;;;;;;;;;;;;IMP-765;TIT;;en;1;CL;;en;1;IMP-765;;CLI;1;;;;IMP-765;;OWN;1;;;;IMP-765;;CNT;1;;;
IMP-766;;;;;;;;;;;;;;;;;IMP-766;TIT;;en;1;CL;;en;1;IMP-766;;CLI;1;;;;IMP-766;;OWN;1;;;;IMP-766;;CNT;1;;;
IMP-767;;;;;;;;;;;;;;;;;IMP-767;TIT;;en;1;CL;;en;1;IMP-767;;CLI;1;;;;IMP-767;;OWN;1;;;;IMP-767;;CNT;1;;;
IMP-768;;;;;;;;;;;;;;;;;IMP-768;TIT;;en;1;CL;;en;1;IMP-768;;CLI;1;;;;IMP-768;;OWN;1;;;;IMP-768;;CNT;1;;;
IMP-769;;;;;;;;;;;;;;;;;IMP-769;TIT;;en;1;CL;;en;1;IMP-769;;CLI;1;;;;IMP-769;;OWN;1;;;;IMP-769;;CNT;1;;;
IMP-770;;;;;;;;;;;;;;;;;IMP-770;TIT;;en;1;CL;;en;1;IMP-770;;CLI;1;;;;IMP-770;;OWN;1;;;;IMP-770;;CNT;1;;;
IMP-771;;;;;;;;;;;;;;;;;IMP-771;TIT;;en;1;CL;;en;1;IMP-771;;CLI;1;;;;IMP-771;;OWN;1;;;;IMP-771;;CNT;1;;;
IMP-772;;;;;;;;;;;;;;;;;IMP-772;TIT;;en;1;CL;;en;1;IMP-772;;CLI;1;;;;IMP-772;;OWN;1;;;;IMP-772;;CNT;1;;;
IMP-773;;;;;;;;;;;;;;;;;IMP-773;TIT;;en;1;CL;;en;1;IMP-773;;CLI;1;;;;IMP-773;;OWN;1;;;;IMP-773;;CNT;1;;;
IMP-774;;;;;;;;;;;;;;;;;IMP-774;TIT;;en;1;CL;;en;1;IMP-774;;CLI;1;;;;IMP-774;;OWN;1;;;;IMP-774;;CNT;1;;;
IMP-775;;;;;;;;;;;;;;;;;IMP-775;TIT;;en;1;CL;;en;1;IMP-775;;CLI;1;;;;IMP-775;;OWN;1;;;;IMP-775;;CNT;1;;;
IMP-776;;;;;;;;;;;;;;;;;IMP-776;TIT;;en;1;CL;;en;1;IMP-776;;CLI;1;;;;IMP-776;;OWN;1;;;;IMP-776;;CNT;1;;;
IMP-777;;;;;;;;;;;;;;;;;IMP-777;TIT;;en;1;CL;;en;1;IMP-777;;CLI;1;;;;IMP-777;;OWN;1;;;;IMP-777;;CNT;1;;;
IMP-778;;;;;;;;;;;;;;;;;IMP-778;TIT;;en;1;CL;;en;1;IMP-778;;CLI;1;;;;IMP-778;;OWN;1;;;;IMP-778;;CNT;1;;;
IMP-779;;;;;;;;;;;;;;;;;IMP-779;TIT;;en;1;CL;;en;1;IMP-779;;CLI;1;;;;IMP-779;;OWN;1;;;;IMP-779;;CNT;1;;;
IMP-780;;;;;;;;;;;;;;;;;IMP-780;TIT;;en;1;CL;;en;1;IMP-780;;CLI;1;;;;IMP-780;;OWN;1;;;;IMP-780;;CNT;1;;;
IMP-781;;;;;;;;;;;;;;;;;IMP-781;TIT;;en;1;CL;;en;1;IMP-781;;CLI;1;;;;IMP-781;;OWN;1;;;;IMP-781;;CNT;1;;;
IMP-782;;;;;;;;;;;;;;;;;IMP-782;TIT;;en;1;CL;;en;1;IMP-782;;CLI;1;;;;IMP-782;;OWN;1;;;;IMP-782;;CNT;1;;;
IMP-783;;;;;;;;;;;;;;;;;IMP-783;TIT;;en;1;CL;;en;1;IMP-783;;CLI;1;;;;IMP-783;;OWN;1;;;;IMP-783;;CNT;1;;;
IMP-784;;;;;;;;;;;;;;;;;IMP-784;TIT;;en;1;CL;;en;1;IMP-784;;CLI;1;;;;IMP-784;;OWN;1;;;;IMP-784;;CNT;1;;;
IMP-785;;;;;;;;;;;;;;;;;IMP-785;TIT;;en;1;CL;;en;1;IMP-785;;CLI;1;;;;IMP-785;;OWN;1;;;;IMP-785;;CNT;1;;;
IMP-786;;;;;;;;;;;;;;;;;IMP-786;TIT;;en;1;CL;;en;1;IMP-786;;CLI;1;;;;IMP-786;;OWN;1;;;;IMP-786;;CNT;1;;;
IMP-787;;;;;;;;;;;;;;;;;IMP-787;TIT;;en;1;CL;;en;1;IMP-787;;CLI;1;;;;IMP-787;;OWN;1;;;;IMP-787;;CNT;1;;;
IMP-788;;;;;;;;;;;;;;;;;IMP-788;TIT;;en;1;CL;;en;1;IMP-788;;CLI;1;;;;IMP-788;;OWN;1;;;;IMP-788;;CNT;1;;;
IMP-789;;;;;;;;;;;;;;;;;IMP-789;TIT;;en;1;CL;;en;1;IMP-789;;CLI;1;;;;IMP-789;;OWN;1;;;;IMP-789;;CNT;1;;;
IMP-790;;;;;;;;;;;;;;;;;IMP-790;TIT;;en;1;CL;;en;1;IMP-790;;CLI;1;;;;IMP-790;;OWN;1;;;;IMP-790;;CNT;1;;;
IMP-791;;;;;;;;;;;;;;;;;IMP-791;TIT;;en;1;CL;;en;1;IMP-791;;CLI;1;;;;IMP-791;;OWN;1;;;;IMP-791;;CNT;1;;;
IMP-792;;;;;;;;;;;;;;;;;IMP-792;TIT;;en;1;CL;;en;1;IMP-792;;CLI;1;;;;IMP-792;;OWN;1;;;;IMP-792;;CNT;1;;;
IMP-793;;;;;;;;;;;;;;;;;IMP-793;TIT;;en;1;CL;;en;1;IMP-793;;CLI;1;;;;IMP-793;;OWN;1;;;;IMP-793;;CNT;1;;;
IMP-794;;;;;;;;;;;;;;;;;IMP-794;TIT;;en;1;CL;;en;1;IMP-794;;CLI;1;;;;IMP-794;;OWN;1;;;;IMP-794;;CNT;1;;;
IMP-795;;;;;;;;;;;;;;;;;IMP-795;TIT;;en;1;CL;;en;1;IMP-795;;CLI;1;;;;IMP-795;;OWN;1;;;;IMP-795;;CNT;1;;;
IMP-796;;;;;;;;;;;;;;;;;IMP-796;TIT;;en;1;CL;;en;1;IMP-796;;CLI;1;;;;IMP-796;;OWN;1;;;;IMP-796;;CNT;1;;;
IMP-797;;;;;;;;;;;;;;;;;IMP-797;TIT;;en;1;CL;;en;1;IMP-797;;CLI;1;;;;IMP-797;;OWN;1;;;;IMP-797;;CNT;1;;;
IMP-798;;;;;;;;;;;;;;;;;IMP-798;TIT;;en;1;CL;;en;1;IMP-798;;CLI;1;;;;IMP-798;;OWN;1;;;;IMP-798;;CNT;1;;;
IMP-799;;;;;;;;;;;;;;;;;IMP-799;TIT;;en;1;CL;;en;1;IMP-799;;CLI;1;;;;IMP-799;;OWN;1;;;;IMP-799;;CNT;1;;;
IMP-800;;;;;;;;;;;;;;;;;IMP-800;TIT;;en;1;CL;;en;1;IMP-800;;CLI;1;;;;IMP-800;;OWN;1;;;;IMP-800;;CNT;1;;;
IMP-801;;;;;;;;;;;;;;;;;IMP-801;TIT;;en;1;CL;;en;1;IMP-801;;CLI;1;;;;IMP-801;;OWN;1;;;;IMP-801;;CNT;1;;;
IMP-802;;;;;;;;;;;;;;;;;IMP-802;TIT;;en;1;CL;;en;1;IMP-802;;CLI;1;;;;IMP-802;;OWN;1;;;;IMP-802;;CNT;1;;;
IMP-803;;;;;;;;;;;;;;;;;IMP-803;TIT;;en;1;CL;;en;1;IMP-803;;CLI;1;;;;IMP-803;;OWN;1;;;;IMP-803;;CNT;1;;;
IMP-804;;;;;;;;;;;;;;;;;IMP-804;TIT;;en;1;CL;;en;1;IMP-804;;CLI;1;;;;IMP-804;;OWN;1;;;;IMP-804;;CNT;1;;;
IMP-805;;;;;;;;;;;;;;;;;IMP-805;TIT;;en;1;CL;;en;1;IMP-805;;CLI;1;;;;IMP-805;;OWN;1;;;;IMP-805;;CNT;1;;;
IMP-806;;;;;;;;;;;;;;;;;IMP-806;TIT;;en;1;CL;;en;1;IMP-806;;CLI;1;;;;IMP-806;;OWN;1;;;;IMP-806;;CNT;1;;;
IMP-807;;;;;;;;;;;;;;;;;IMP-807;TIT;;en;1;CL;;en;1;IMP-807;;CLI;1;;;;IMP-807;;OWN;1;;;;IMP-807;;CNT;1;;;
IMP-808;;;;;;;;;;;;;;;;;IMP-808;TIT;;en;1;CL;;en;1;IMP-808;;CLI;1;;;;IMP-808;;OWN;1;;;;IMP-808;;CNT;1;;;
IMP-809;;;;;;;;;;;;;;;;;IMP-809;TIT;;en;1;CL;;en;1;IMP-809;;CLI;1;;;;IMP-809;;OWN;1;;;;IMP-809;;CNT;1;;;
IMP-810;;;;;;;;;;;;;;;;;IMP-810;TIT;;en;1;CL;;en;1;IMP-810;;CLI;1;;;;IMP-810;;OWN;1;;;;IMP-810;;CNT;1;;;
IMP-811;;;;;;;;;;;;;;;;;IMP-811;TIT;;en;1;CL;;en;1;IMP-811;;CLI;1;;;;IMP-811;;OWN;1;;;;IMP-811;;CNT;1;;;
IMP-812;;;;;;;;;;;;;;;;;IMP-812;TIT;;en;1;CL;;en;1;IMP-812;;CLI;1;;;;IMP-812;;OWN;1;;;;IMP-812;;CNT;1;;;
IMP-813;;;;;;;;;;;;;;;;;IMP-813;TIT;;en;1;CL;;en;1;IMP-813;;CLI;1;;;;IMP-813;;OWN;1;;;;IMP-813;;CNT;1;;;
IMP-814;;;;;;;;;;;;;;;;;IMP-814;TIT;;en;1;CL;;en;1;IMP-814;;CLI;1;;;;IMP-814;;OWN;1;;;;IMP-814;;CNT;1;;;
IMP-815;;;;;;;;;;;;;;;;;IMP-815;TIT;;en;1;CL;;en;1;IMP-815;;CLI;1;;;;IMP-815;;OWN;1;;;;IMP-815;;CNT;1;;;
IMP-816;;;;;;;;;;;;;;;;;IMP-816;TIT;;en;1;CL;;en;1;IMP-816;;CLI;1;;;;IMP-816;;OWN;1;;;;IMP-816;;CNT;1;;;
IMP-817;;;;;;;;;;;;;;;;;IMP-817;TIT;;en;1;CL;;en;1;IMP-817;;CLI;1;;;;IMP-817;;OWN;1;;;;IMP-817;;CNT;1;;;
IMP-818;;;;;;;;;;;;;;;;;IMP-818;TIT;;en;1;CL;;en;1;IMP-818;;CLI;1;;;;IMP-818;;OWN;1;;;;IMP-818;;CNT;1;;;
IMP-819;;;;;;;;;;;;;;;;;IMP-819;TIT;;en;1;CL;;en;1;IMP-819;;CLI;1;;;;IMP-819;;OWN;1;;;;IMP-819;;CNT;1;;;
IMP-820;;;;;;;;;;;;;;;;;IMP-820;TIT;;en;1;CL;;en;1;IMP-820;;CLI;1;;;;IMP-820;;OWN;1;;;;IMP-820;;CNT;1;;;
IMP-821;;;;;;;;;;;;;;;;;IMP-821;TIT;;en;1;CL;;en;1;IMP-821;;CLI;1;;;;IMP-821;;OWN;1;;;;IMP-821;;CNT;1;;;
IMP-822;;;;;;;;;;;;;;;;;IMP-822;TIT;;en;1;CL;;en;1;IMP-822;;CLI;1;;;;IMP-822;;OWN;1;;;;IMP-822;;CNT;1;;;
IMP-823;;;;;;;;;;;;;;;;;IMP-823;TIT;;en;1;CL;;en;1;IMP-823;;CLI;1;;;;IMP-823;;OWN;1;;;;IMP-823;;CNT;1;;;
IMP-824;;;;;;;;;;;;;;;;;IMP-824;TIT;;en;1;CL;;en;1;IMP-824;;CLI;1;;;;IMP-824;;OWN;1;;;;IMP-824;;CNT;1;;;
IMP-825;;;;;;;;;;;;;;;;;IMP-825;TIT;;en;1;CL;;en;1;IMP-825;;CLI;1;;;;IMP-825;;OWN;1;;;;IMP-825;;CNT;1;;;
IMP-826;;;;;;;;;;;;;;;;;IMP-826;TIT;;en;1;CL;;en;1;IMP-826;;CLI;1;;;;IMP-826;;OWN;1;;;;IMP-826;;CNT;1;;;
IMP-827;;;;;;;;;;;;;;;;;IMP-827;TIT;;en;1;CL;;en;1;IMP-827;;CLI;1;;;;IMP-827;;OWN;1;;;;IMP-827;;CNT;1;;;
IMP-828;;;;;;;;;;;;;;;;;IMP-828;TIT;;en;1;CL;;en;1;IMP-828;;CLI;1;;;;IMP-828;;OWN;1;;;;IMP-828;;CNT;1;;;
IMP-829;;;;;;;;;;;;;;;;;IMP-829;TIT;;en;1;CL;;en;1;IMP-829;;CLI;1;;;;IMP-829;;OWN;1;;;;IMP-829;;CNT;1;;;
IMP-830;;;;;;;;;;;;;;;;;IMP-830;TIT;;en;1;CL;;en;1;IMP-830;;CLI;1;;;;IMP-830;;OWN;1;;;;IMP-830;;CNT;1;;;
IMP-831;;;;;;;;;;;;;;;;;IMP-831;TIT;;en;1;CL;;en;1;IMP-831;;CLI;1;;;;IMP-831;;OWN;1;;;;IMP-831;;CNT;1;;;
IMP-832;;;;;;;;;;;;;;;;;IMP-832;TIT;;en;1;CL;;en;1;IMP-832;;CLI;1;;;;IMP-832;;OWN;1;;;;IMP-832;;CNT;1;;;
IMP-833;;;;;;;;;;;;;;;;;IMP-833;TIT;;en;1;CL;;en;1;IMP-833;;CLI;1;;;;IMP-833;;OWN;1;;;;IMP-833;;CNT;1;;;
IMP-834;;;;;;;;;;;;;;;;;IMP-834;TIT;;en;1;CL;;en;1;IMP-834;;CLI;1;;;;IMP-834;;OWN;1;;;;IMP-834;;CNT;1;;;
IMP-835;;;;;;;;;;;;;;;;;IMP-835;TIT;;en;1;CL;;en;1;IMP-835;;CLI;1;;;;IMP-835;;OWN;1;;;;IMP-835;;CNT;1;;;
IMP-836;;;;;;;;;;;;;;;;;IMP-836;TIT;;en;1;CL;;en;1;IMP-836;;CLI;1;;;;IMP-836;;OWN;1;;;;IMP-836;;CNT;1;;;
IMP-837;;;;;;;;;;;;;;;;;IMP-837;TIT;;en;1;CL;;en;1;IMP-837;;CLI;1;;;;IMP-837;;OWN;1;;;;IMP-837;;CNT;1;;;
IMP-838;;;;;;;;;;;;;;;;;IMP-838;TIT;;en;1;CL;;en;1;IMP-838;;CLI;1;;;;IMP-838;;OWN;1;;;;IMP-838;;CNT;1;;;
IMP-839;;;;;;;;;;;;;;;;;IMP-839;TIT;;en;1;CL;;en;1;IMP-839;;CLI;1;;;;IMP-839;;OWN;1;;;;IMP-839;;CNT;1;;;
IMP-840;;;;;;;;;;;;;;;;;IMP-840;TIT;;en;1;CL;;en;1;IMP-840;;CLI;1;;;;IMP-840;;OWN;1;;;;IMP-840;;CNT;1;;;
IMP-841;;;;;;;;;;;;;;;;;IMP-841;TIT;;en;1;CL;;en;1;IMP-841;;CLI;1;;;;IMP-841;;OWN;1;;;;IMP-841;;CNT;1;;;
IMP-842;;;;;;;;;;;;;;;;;IMP-842;TIT;;en;1;CL;;en;1;IMP-842;;CLI;1;;;;IMP-842;;OWN;1;;;;IMP-842;;CNT;1;;;
IMP-843;;;;;;;;;;;;;;;;;IMP-843;TIT;;en;1;CL;;en;1;IMP-843;;CLI;1;;;;IMP-843;;OWN;1;;;;IMP-843;;CNT;1;;;
IMP-844;;;;;;;;;;;;;;;;;IMP-844;TIT;;en;1;CL;;en;1;IMP-844;;CLI;1;;;;IMP-844;;OWN;1;;;;IMP-844;;CNT;1;;;
IMP-845;;;;;;;;;;;;;;;;;IMP-845;TIT;;en;1;CL;;en;1;IMP-845;;CLI;1;;;;IMP-845;;OWN;1;;;;IMP-845;;CNT;1;;;
IMP-846;;;;;;;;;;;;;;;;;IMP-846;TIT;;en;1;CL;;en;1;IMP-846;;CLI;1;;;;IMP-846;;OWN;1;;;;IMP-846;;CNT;1;;;
IMP-847;;;;;;;;;;;;;;;;;IMP-847;TIT;;en;1;CL;;en;1;IMP-847;;CLI;1;;;;IMP-847;;OWN;1;;;;IMP-847;;CNT;1;;;
IMP-848;;;;;;;;;;;;;;;;;IMP-848;TIT;;en;1;CL;;en;1;IMP-848;;CLI;1;;;;IMP-848;;OWN;1;;;;IMP-848;;CNT;1;;;
IMP-849;;;;;;;;;;;;;;;;;IMP-849;TIT;;en;1;CL;;en;1;IMP-849;;CLI;1;;;;IMP-849;;OWN;1;;;;IMP-849;;CNT;1;;;
IMP-850;;;;;;;;;;;;;;;;;IMP-850;TIT;;en;1;CL;;en;1;IMP-850;;CLI;1;;;;IMP-850;;OWN;1;;;;IMP-850;;CNT;1;;;
IMP-851;;;;;;;;;;;;;;;;;IMP-851;TIT;;en;1;CL;;en;1;IMP-851;;CLI;1;;;;IMP-851;;OWN;1;;;;IMP-851;;CNT;1;;;
IMP-852;;;;;;;;;;;;;;;;;IMP-852;TIT;;en;1;CL;;en;1;IMP-852;;CLI;1;;;;IMP-852;;OWN;1;;;;IMP-852;;CNT;1;;;
